ID,Year,Month,Dengue Cases,MaxT,MinT,Rainfall
Satkhira,2021,1,0,25.4922,14.0564,0
Satkhira,2021,2,0,28.8408,15.387,0.106819
Satkhira,2021,3,0,33.8053,22.0265,0.000172772
Satkhira,2021,4,0,35.5445,25.005,0.0327972
Satkhira,2021,5,0,34.4581,25.5676,5.60104
Satkhira,2021,6,0,32.5118,26.0796,13.5462
Satkhira,2021,7,0,32.7941,26.9254,17.52
Satkhira,2021,8,0,32.2561,27.0831,7.58618
Satkhira,2021,9,0,31.8088,26.6028,11.5772
Satkhira,2021,10,0,32.3007,26.0121,6.99712
Satkhira,2021,11,0,28.4081,19.8108,0.100381
Satkhira,2021,12,0,25.2004,16.083,2.79876
Sylhet,2019,1,0,27.8452,13.8,0
Sylhet,2019,2,0,28.325,15.7036,1.61786
Sylhet,2019,3,0,31.0581,19.0581,1.52259
Sylhet,2019,4,0,32.4467,21.37,10.8766
Sylhet,2019,5,0,32.3323,22.8689,20.8572
Sylhet,2019,6,0,32.74,25.1012,26.9069
Sylhet,2019,7,21,32.3742,25.5759,20.5935
Sylhet,2019,8,418,34.3581,25.959,13.1387
Sylhet,2019,9,96,33.2433,25.5086,10.3098
Sylhet,2019,10,37,31.5516,23.371,11.0422
Sylhet,2019,11,17,30.14,19.8233,0.299956
Sylhet,2019,12,1,26.1548,14.9323,0
Sylhet,2020,1,0,24.7029,13.6673,0.568344
Sylhet,2020,2,0,28.1164,15.1301,0.0689655
Sylhet,2020,3,0,31.8498,18.7599,0.774194
Sylhet,2020,4,0,32.8361,21.166,8.16067
Sylhet,2020,5,0,31.6096,23.0101,75.7419
Sylhet,2020,6,0,32.3619,25.299,22.2367
Sylhet,2020,7,0,31.8629,25.7598,27.0646
Sylhet,2020,8,0,33.7167,26.4431,13.9161
Sylhet,2020,9,0,31.9751,25.6755,27.631
Sylhet,2020,10,0,32.7211,25.1358,12.6199
Sylhet,2020,11,0,30.3119,19.4456,0.00339642
Sylhet,2020,12,0,26.6044,18.3546,0
Sylhet,2021,1,0,26.5363,14.1718,0.00299807
Sylhet,2021,2,0,29.5703,15.2194,0.000777924
Sylhet,2021,3,0,33.2719,20.4914,4.13747
Sylhet,2021,4,0,33.9654,22.1268,4.41588
Sylhet,2021,5,0,33.4691,23.7768,11.0459
Sylhet,2021,6,0,32.1367,25.3388,22.4232
Sylhet,2021,7,0,32.9836,25.8579,20.6444
Sylhet,2021,8,0,31.8821,25.3868,29.5577
Sylhet,2021,9,0,34.495,25.9449,7.10391
Sylhet,2021,10,0,33.5325,24.5618,7.83064
Sylhet,2021,11,0,30.3878,18.4228,0.00396233
Sylhet,2021,12,0,27.2855,15.8342,0.491568
Thakurgaon,2019,1,0,25.8904,10.1017,0
Thakurgaon,2019,2,0,26.1383,14.1118,0.702124
Thakurgaon,2019,3,0,30.1526,16.307,0.979495
Thakurgaon,2019,4,0,30.853,20.8288,5.05848
Thakurgaon,2019,5,0,31.1643,22.924,8.65796
Thakurgaon,2019,6,0,33.3412,25.4251,8.68814
Thakurgaon,2019,7,6,31.7783,26.2229,20.4593
Thakurgaon,2019,8,125,33.9548,27.0714,6.35721
Thakurgaon,2019,9,27,30.8994,25.3372,15.6164
Thakurgaon,2019,10,8,30.3951,22.3289,1.27111
Thakurgaon,2019,11,5,29.8938,18.1645,0.00850653
Thakurgaon,2019,12,0,23.4116,11.4647,0
Thakurgaon,2020,1,0,22.2072,10.7133,0.0753791
Thakurgaon,2020,2,0,25.8863,12.0388,1.48276
Thakurgaon,2020,3,0,28.5226,17.0642,0.935484
Thakurgaon,2020,4,0,30.5474,19.4311,8.84931
Thakurgaon,2020,5,0,30.8533,22.2478,28.6774
Thakurgaon,2020,6,0,32.0591,25.681,21.9648
Thakurgaon,2020,7,0,31.0225,26.0596,28.1941
Thakurgaon,2020,8,0,33.3066,26.6841,8.59045
Thakurgaon,2020,9,0,30.529,25.3876,32.3756
Thakurgaon,2020,10,0,32.7809,23.8664,4.44884
Thakurgaon,2020,11,0,29.5549,15.7518,0.0711147
Thakurgaon,2020,12,0,24.9559,12.5895,9.03683E-05
Thakurgaon,2021,1,0,22.1462,11.4049,0.00716716
Thakurgaon,2021,2,0,27.693,13.1307,0.000311396
Thakurgaon,2021,3,0,31.2359,17.8981,0.682614
Thakurgaon,2021,4,0,33.4379,20.9666,1.23413
Thakurgaon,2021,5,0,31.3581,23.1021,9.29098
Thakurgaon,2021,6,0,32.5709,25.6889,10.445
Thakurgaon,2021,7,0,32.8371,26.4067,14.2939
Thakurgaon,2021,8,0,32.0366,26.2559,16.0712
Thakurgaon,2021,9,0,33.617,25.6859,6.50757
Thakurgaon,2021,10,0,31.9226,23.2402,10.5444
Thakurgaon,2021,11,0,29.399,15.9789,0.00276388
Thakurgaon,2021,12,0,26.5033,12.7353,0.0290144
Tangail,2019,1,0,26.2839,11.5645,0
Tangail,2019,2,0,28.025,14.7357,1.86069
Tangail,2019,3,0,31.2581,19.0968,1.74581
Tangail,2019,4,0,33.2033,22.3033,5.23023
Tangail,2019,5,0,34.7903,24.3548,10.3871
Tangail,2019,6,0,34.1333,25.3233,10.5367
Tangail,2019,7,14,33.3839,25.7419,15.7132
Tangail,2019,8,502,34.1581,26.6806,5.10327
Tangail,2019,9,204,33.02,25.7067,5.73641
Tangail,2019,10,76,31.9742,23.0194,4.39033
Tangail,2019,11,22,29.9267,19.1333,0.566661
Tangail,2019,12,1,24.1548,13.1194,0.171622
Tangail,2020,1,0,22.871,11.9292,0.90645
Tangail,2020,2,0,26.5448,13.29,0
Tangail,2020,3,0,31.513,18.4999,1.3871
Tangail,2020,4,0,33.1,21.4905,7.40099
Tangail,2020,5,0,33.0258,23.1165,27.9677
Tangail,2020,6,0,33.5669,25.4371,9.57054
Tangail,2020,7,0,33.1357,25.8328,14.8127
Tangail,2020,8,0,33.8613,26.0393,4.39472
Tangail,2020,9,0,33.7533,25.2306,7.17442
Tangail,2020,10,0,32.9616,24.3812,5.36011
Tangail,2020,11,0,30.4702,17.6169,0.00339643
Tangail,2020,12,0,24.9289,12.9608,0
Tangail,2021,1,0,24.5836,12.2185,7.54346E-05
Tangail,2021,2,0,29.1537,14.3361,0.00002987
Tangail,2021,3,0,33.9194,21.0681,0.260426
Tangail,2021,4,0,35.5234,23.4473,1.99855
Tangail,2021,5,0,34.5676,24.1263,7.03326
Tangail,2021,6,0,32.8,25.0203,17.8596
Tangail,2021,7,0,32.8423,25.6938,6.37739
Tangail,2021,8,0,33.0776,25.4488,14.6502
Tangail,2021,9,0,33.5773,25.397,3.83266
Tangail,2021,10,0,33.2551,23.4843,7.12389
Tangail,2021,11,0,29.6669,16.6827,0.367537
Tangail,2021,12,0,26.2872,14.4729,1.22468

